train_loss_step,acc_step,epoch,step,train_loss_epoch,acc_epoch
0.8745362162590027,0.71875,2,5249,,
1.1527957916259766,0.59375,2,5299,,
0.9318532943725586,0.59375,2,5349,,
0.9290292859077454,0.625,2,5399,,
0.9599063992500305,0.59375,2,5449,,
0.7889878749847412,0.6875,2,5499,,
1.1996171474456787,0.59375,2,5549,,
0.7917720079421997,0.65625,2,5599,,
,,2,5624,0.999455451965332,0.635200023651123
0.8988283276557922,0.625,3,5649,,
0.7468353509902954,0.78125,3,5699,,
1.0358328819274902,0.59375,3,5749,,
0.8478753566741943,0.65625,3,5799,,
0.8283677697181702,0.65625,3,5849,,
1.5203899145126343,0.4375,3,5899,,
0.9702298641204834,0.625,3,5949,,
1.2467255592346191,0.53125,3,5999,,
0.9946340322494507,0.5625,3,6049,,
1.132188320159912,0.65625,3,6099,,
1.3776746988296509,0.46875,3,6149,,
1.0616388320922852,0.5625,3,6199,,
1.150066614151001,0.53125,3,6249,,
1.083877682685852,0.625,3,6299,,
1.7273141145706177,0.34375,3,6349,,
1.4294341802597046,0.5625,3,6399,,
1.8090095520019531,0.34375,3,6449,,
1.2395135164260864,0.46875,3,6499,,
1.3585423231124878,0.46875,3,6549,,
0.8681952953338623,0.65625,3,6599,,
1.021433711051941,0.5625,3,6649,,
0.9883621335029602,0.5625,3,6699,,
0.9601160883903503,0.625,3,6749,,
1.517948865890503,0.375,3,6799,,
1.5060349702835083,0.625,3,6849,,
0.7555224299430847,0.6875,3,6899,,
1.3010164499282837,0.4375,3,6949,,
1.0814323425292969,0.625,3,6999,,
1.2049570083618164,0.5625,3,7049,,
0.6583827137947083,0.71875,3,7099,,
1.037996530532837,0.5625,3,7149,,
1.9062186479568481,0.4375,3,7199,,
1.3809841871261597,0.59375,3,7249,,
1.0926259756088257,0.53125,3,7299,,
1.2968720197677612,0.59375,3,7349,,
0.9948363304138184,0.59375,3,7399,,
0.9793667793273926,0.59375,3,7449,,
0.9357313513755798,0.59375,3,7499,,
,,3,7499,1.112070918083191,0.5715166926383972
0.9889268279075623,0.59375,4,7549,,
0.9770321249961853,0.59375,4,7599,,
1.1781705617904663,0.5,4,7649,,
0.9411659836769104,0.59375,4,7699,,
1.1922787427902222,0.53125,4,7749,,
1.4417062997817993,0.40625,4,7799,,
0.9816693067550659,0.59375,4,7849,,
0.9297252297401428,0.625,4,7899,,
1.459886074066162,0.5,4,7949,,
1.1352661848068237,0.59375,4,7999,,
1.419058084487915,0.5,4,8049,,
1.0486550331115723,0.5625,4,8099,,
2.1532649993896484,0.40625,4,8149,,
0.8745079636573792,0.625,4,8199,,
1.21026611328125,0.59375,4,8249,,
1.2856673002243042,0.53125,4,8299,,
1.5434695482254028,0.53125,4,8349,,
1.1620975732803345,0.53125,4,8399,,
0.7428367137908936,0.6875,4,8449,,
1.0426509380340576,0.5625,4,8499,,
1.2208493947982788,0.46875,4,8549,,
0.9631150960922241,0.625,4,8599,,
1.151383876800537,0.53125,4,8649,,
1.6983970403671265,0.375,4,8699,,
1.1148532629013062,0.5625,4,8749,,
1.1770529747009277,0.5,4,8799,,
1.207231879234314,0.65625,4,8849,,
0.8735503554344177,0.65625,4,8899,,
1.6198070049285889,0.34375,4,8949,,
0.6793734431266785,0.71875,4,8999,,
1.0864248275756836,0.53125,4,9049,,
1.1588151454925537,0.5,4,9099,,
1.2136067152023315,0.53125,4,9149,,
1.0630207061767578,0.5625,4,9199,,
1.003798484802246,0.59375,4,9249,,
1.1551061868667603,0.5625,4,9299,,
0.9355242252349854,0.59375,4,9349,,
,,4,9374,1.1326346397399902,0.5575000047683716
1.285414695739746,0.46875,5,9399,,
1.0104907751083374,0.5625,5,9449,,
1.3789596557617188,0.40625,5,9499,,
1.0085395574569702,0.5625,5,9549,,
0.985101580619812,0.59375,5,9599,,
1.5129724740982056,0.375,5,9649,,
1.100956916809082,0.53125,5,9699,,
1.1289448738098145,0.5625,5,9749,,
0.9363145232200623,0.59375,5,9799,,
1.223394513130188,0.625,5,9849,,
1.2560999393463135,0.5,5,9899,,
1.040919542312622,0.5625,5,9949,,
1.1536874771118164,0.5,5,9999,,
1.1598546504974365,0.59375,5,10049,,
1.6686923503875732,0.34375,5,10099,,
1.3795642852783203,0.5625,5,10149,,
2.0552992820739746,0.3125,5,10199,,
1.2621923685073853,0.46875,5,10249,,
1.4017962217330933,0.46875,5,10299,,
0.7916054725646973,0.65625,5,10349,,
1.0628005266189575,0.5625,5,10399,,
1.1128087043762207,0.5625,5,10449,,
0.9719594717025757,0.59375,5,10499,,
1.375091552734375,0.40625,5,10549,,
2.002358913421631,0.625,5,10599,,
0.8240346908569336,0.6875,5,10649,,
1.2971998453140259,0.4375,5,10699,,
1.0613478422164917,0.625,5,10749,,
1.290490984916687,0.5625,5,10799,,
0.7372832894325256,0.6875,5,10849,,
1.0693355798721313,0.5625,5,10899,,
1.9142159223556519,0.53125,5,10949,,
1.2791060209274292,0.59375,5,10999,,
1.0794650316238403,0.53125,5,11049,,
1.174996256828308,0.53125,5,11099,,
0.989835798740387,0.59375,5,11149,,
0.9744397401809692,0.59375,5,11199,,
0.8715753555297852,0.625,5,11249,,
,,5,11249,1.132362961769104,0.5567166805267334
0.9750860929489136,0.59375,6,11299,,
0.9355544447898865,0.59375,6,11349,,
1.2256118059158325,0.5,6,11399,,
0.956284761428833,0.59375,6,11449,,
1.258996844291687,0.5,6,11499,,
1.483398675918579,0.40625,6,11549,,
0.9659029245376587,0.59375,6,11599,,
1.017333984375,0.59375,6,11649,,
1.515246868133545,0.46875,6,11699,,
1.1730742454528809,0.625,6,11749,,
1.431532621383667,0.5,6,11799,,
1.093857765197754,0.5625,6,11849,,
1.854650855064392,0.40625,6,11899,,
0.8920559883117676,0.625,6,11949,,
1.105431079864502,0.65625,6,11999,,
1.257555603981018,0.53125,6,12049,,
1.487872838973999,0.53125,6,12099,,
1.0499217510223389,0.53125,6,12149,,
0.8452042937278748,0.65625,6,12199,,
1.066563606262207,0.53125,6,12249,,
1.0430116653442383,0.5625,6,12299,,
0.8894791007041931,0.625,6,12349,,
1.1794190406799316,0.53125,6,12399,,
1.7404571771621704,0.375,6,12449,,
1.1005243062973022,0.5625,6,12499,,
1.093108892440796,0.53125,6,12549,,
0.9373399019241333,0.71875,6,12599,,
0.8088818192481995,0.65625,6,12649,,
1.583437442779541,0.3125,6,12699,,
0.784849226474762,0.6875,6,12749,,
1.0524953603744507,0.5625,6,12799,,
1.2358988523483276,0.46875,6,12849,,
1.1419869661331177,0.53125,6,12899,,
1.0620498657226562,0.5625,6,12949,,
1.0498359203338623,0.5625,6,12999,,
1.0959502458572388,0.5625,6,13049,,
0.9354555010795593,0.59375,6,13099,,
,,6,13124,1.129427433013916,0.5558000206947327
1.2267839908599854,0.46875,7,13149,,
1.0827515125274658,0.5625,7,13199,,
1.4147868156433105,0.40625,7,13249,,
1.0128977298736572,0.5625,7,13299,,
0.998004674911499,0.59375,7,13349,,
1.6322662830352783,0.34375,7,13399,,
1.2125053405761719,0.5,7,13449,,
1.3134347200393677,0.53125,7,13499,,
0.9782708287239075,0.59375,7,13549,,
1.160875916481018,0.65625,7,13599,,
1.3693023920059204,0.5,7,13649,,
1.0536415576934814,0.5625,7,13699,,
1.1722023487091064,0.5,7,13749,,
1.0560394525527954,0.625,7,13799,,
1.6547731161117554,0.34375,7,13849,,
1.588055968284607,0.5625,7,13899,,
2.2667465209960938,0.3125,7,13949,,
1.2639321088790894,0.46875,7,13999,,
1.4192054271697998,0.4375,7,14049,,
0.7928335070610046,0.65625,7,14099,,
1.0346757173538208,0.5625,7,14149,,
1.0737464427947998,0.5625,7,14199,,
1.0088990926742554,0.59375,7,14249,,
1.4354785680770874,0.40625,7,14299,,
1.7319532632827759,0.625,7,14349,,
0.7355465292930603,0.6875,7,14399,,
1.295702338218689,0.4375,7,14449,,
1.1007707118988037,0.625,7,14499,,
1.2714840173721313,0.5625,7,14549,,
0.6708813905715942,0.71875,7,14599,,
1.1000821590423584,0.53125,7,14649,,
1.843865156173706,0.46875,7,14699,,
1.1012572050094604,0.5625,7,14749,,
1.0798606872558594,0.53125,7,14799,,
1.1312737464904785,0.53125,7,14849,,
1.004428505897522,0.59375,7,14899,,
1.0602368116378784,0.5625,7,14949,,
0.8683351874351501,0.625,7,14999,,
,,7,14999,1.126927137374878,0.5568000078201294
1.0651510953903198,0.5625,8,15049,,
0.9357383847236633,0.59375,8,15099,,
1.159688115119934,0.5,8,15149,,
0.9736037850379944,0.59375,8,15199,,
1.230995774269104,0.5,8,15249,,
1.3775051832199097,0.40625,8,15299,,
0.9594160318374634,0.59375,8,15349,,
1.0690479278564453,0.625,8,15399,,
1.4666469097137451,0.5,8,15449,,
1.141707420349121,0.625,8,15499,,
1.2800580263137817,0.46875,8,15549,,
1.0664372444152832,0.5625,8,15599,,
2.0342214107513428,0.40625,8,15649,,
0.8684955835342407,0.625,8,15699,,
0.9436855316162109,0.625,8,15749,,
1.4316842555999756,0.53125,8,15799,,
1.3652490377426147,0.53125,8,15849,,
1.121339201927185,0.53125,8,15899,,
0.8762664198875427,0.625,8,15949,,
1.2448400259017944,0.53125,8,15999,,
1.1713207960128784,0.5625,8,16049,,
0.8989216089248657,0.625,8,16099,,
1.1514835357666016,0.53125,8,16149,,
1.6783254146575928,0.40625,8,16199,,
1.0234557390213013,0.5625,8,16249,,
1.1057522296905518,0.53125,8,16299,,
0.8863433003425598,0.71875,8,16349,,
0.874505877494812,0.625,8,16399,,
1.6279646158218384,0.3125,8,16449,,
0.722234308719635,0.6875,8,16499,,
1.1984204053878784,0.59375,8,16549,,
1.1551998853683472,0.5,8,16599,,
1.09580397605896,0.53125,8,16649,,
1.0422163009643555,0.5625,8,16699,,
1.023323655128479,0.59375,8,16749,,
1.119624137878418,0.5625,8,16799,,
0.9354623556137085,0.59375,8,16849,,
,,8,16874,1.1257094144821167,0.5574333071708679
1.2238928079605103,0.46875,9,16899,,
1.0104581117630005,0.5625,9,16949,,
1.382948398590088,0.40625,9,16999,,
1.0124895572662354,0.5625,9,17049,,
0.9557659029960632,0.59375,9,17099,,
1.5334408283233643,0.40625,9,17149,,
1.1115373373031616,0.53125,9,17199,,
1.3617472648620605,0.5625,9,17249,,
0.9714109301567078,0.59375,9,17299,,
1.1696059703826904,0.65625,9,17349,,
1.3755154609680176,0.46875,9,17399,,
1.0370335578918457,0.5625,9,17449,,
1.1692297458648682,0.5,9,17499,,
1.0317778587341309,0.625,9,17549,,
1.5898324251174927,0.34375,9,17599,,
1.4611597061157227,0.5625,9,17649,,
2.2173638343811035,0.3125,9,17699,,
1.2982615232467651,0.46875,9,17749,,
1.4185220003128052,0.4375,9,17799,,
0.7941559553146362,0.65625,9,17849,,
1.0867094993591309,0.53125,9,17899,,
1.1079983711242676,0.5625,9,17949,,
0.9679566025733948,0.59375,9,17999,,
1.481132984161377,0.40625,9,18049,,
1.8414636850357056,0.625,9,18099,,
0.7223547101020813,0.6875,9,18149,,
1.2975974082946777,0.4375,9,18199,,
0.9894939064979553,0.625,9,18249,,
1.470294713973999,0.53125,9,18299,,
0.7005692720413208,0.71875,9,18349,,
1.154141902923584,0.53125,9,18399,,
1.9754018783569336,0.5,9,18449,,
1.050331950187683,0.5625,9,18499,,
1.0842844247817993,0.53125,9,18549,,
1.22544264793396,0.53125,9,18599,,
0.9657999277114868,0.59375,9,18649,,
1.2262431383132935,0.5625,9,18699,,
0.8700335025787354,0.625,9,18749,,
,,9,18749,1.1253327131271362,0.5567666888237
0.9859676361083984,0.59375,10,18799,,
0.9356281757354736,0.59375,10,18849,,
1.1807081699371338,0.5,10,18899,,
0.9504517912864685,0.59375,10,18949,,
1.2624988555908203,0.5,10,18999,,
1.389324426651001,0.40625,10,19049,,
0.9350061416625977,0.625,10,19099,,
0.9801360368728638,0.625,10,19149,,
1.4951003789901733,0.5,10,19199,,
1.0176222324371338,0.625,10,19249,,
1.3955495357513428,0.5,10,19299,,
1.0513311624526978,0.5625,10,19349,,
1.8379017114639282,0.40625,10,19399,,
0.872029721736908,0.625,10,19449,,
1.0715372562408447,0.65625,10,19499,,
1.2258039712905884,0.5,10,19549,,
1.598421573638916,0.5,10,19599,,
1.0533430576324463,0.53125,10,19649,,
0.8324586153030396,0.6875,10,19699,,
1.0653189420700073,0.5625,10,19749,,
1.033503532409668,0.5625,10,19799,,
0.9016194939613342,0.625,10,19849,,
1.1513034105300903,0.53125,10,19899,,
1.5878556966781616,0.375,10,19949,,
1.062025785446167,0.5625,10,19999,,
1.1602696180343628,0.53125,10,20049,,
0.749437689781189,0.71875,10,20099,,
0.8792415261268616,0.625,10,20149,,
1.538360357284546,0.34375,10,20199,,
0.8006128072738647,0.6875,10,20249,,
1.0563558340072632,0.5625,10,20299,,
1.506443738937378,0.46875,10,20349,,
1.1308190822601318,0.53125,10,20399,,
0.9938840270042419,0.59375,10,20449,,
1.0299373865127563,0.5625,10,20499,,
1.1938469409942627,0.5625,10,20549,,
0.9354285597801208,0.59375,10,20599,,
,,10,20624,1.123753309249878,0.5561833381652832
1.2400809526443481,0.46875,11,20649,,
1.0117405652999878,0.5625,11,20699,,
1.4084758758544922,0.40625,11,20749,,
1.0187853574752808,0.5625,11,20799,,
0.9622025489807129,0.59375,11,20849,,
1.5665481090545654,0.375,11,20899,,
1.3602886199951172,0.5,11,20949,,
1.3510186672210693,0.53125,11,20999,,
0.9403564929962158,0.59375,11,21049,,
1.2240866422653198,0.65625,11,21099,,
1.3681849241256714,0.46875,11,21149,,
1.049847960472107,0.5625,11,21199,,
1.1533856391906738,0.5,11,21249,,
1.0020756721496582,0.625,11,21299,,
1.714364767074585,0.34375,11,21349,,
1.2936540842056274,0.5625,11,21399,,
2.2500007152557373,0.3125,11,21449,,
1.224677324295044,0.46875,11,21499,,
1.4955778121948242,0.40625,11,21549,,
0.8501037955284119,0.65625,11,21599,,
1.064939022064209,0.5625,11,21649,,
1.1139600276947021,0.5625,11,21699,,
0.9975119829177856,0.59375,11,21749,,
1.367863416671753,0.40625,11,21799,,
1.6850390434265137,0.625,11,21849,,
0.7417349219322205,0.6875,11,21899,,
1.2955701351165771,0.4375,11,21949,,
0.943337619304657,0.625,11,21999,,
1.312335729598999,0.5625,11,22049,,
0.6842380166053772,0.71875,11,22099,,
1.093156099319458,0.5625,11,22149,,
1.747925043106079,0.53125,11,22199,,
1.018946647644043,0.5625,11,22249,,
1.0794572830200195,0.53125,11,22299,,
1.1362913846969604,0.53125,11,22349,,
0.9670435786247253,0.59375,11,22399,,
0.985188901424408,0.59375,11,22449,,
0.8639633655548096,0.625,11,22499,,
,,11,22499,1.1231329441070557,0.5557666420936584
0.9434889554977417,0.59375,12,22549,,
0.9357998967170715,0.59375,12,22599,,
1.196424126625061,0.5,12,22649,,
0.9534454345703125,0.59375,12,22699,,
1.1401501893997192,0.53125,12,22749,,
1.4108551740646362,0.40625,12,22799,,
0.9394506216049194,0.625,12,22849,,
1.0725228786468506,0.625,12,22899,,
1.4643937349319458,0.46875,12,22949,,
1.2942602634429932,0.59375,12,22999,,
1.402233600616455,0.46875,12,23049,,
1.0899220705032349,0.5625,12,23099,,
2.0838730335235596,0.40625,12,23149,,
0.8668895959854126,0.625,12,23199,,
0.8260990381240845,0.65625,12,23249,,
1.293556571006775,0.53125,12,23299,,
1.4327490329742432,0.46875,12,23349,,
1.078409194946289,0.5625,12,23399,,
0.7965434789657593,0.65625,12,23449,,
1.3516653776168823,0.53125,12,23499,,
1.0633149147033691,0.5625,12,23549,,
0.9211313128471375,0.625,12,23599,,
1.1288020610809326,0.5625,12,23649,,
1.9227685928344727,0.375,12,23699,,
1.0781803131103516,0.5625,12,23749,,
1.141787052154541,0.53125,12,23799,,
1.2705190181732178,0.6875,12,23849,,
0.9357022047042847,0.59375,12,23899,,
1.5340946912765503,0.34375,12,23949,,
0.7291049957275391,0.6875,12,23999,,
1.1402913331985474,0.5625,12,24049,,
1.0800739526748657,0.53125,12,24099,,
1.1521157026290894,0.53125,12,24149,,
1.0348783731460571,0.5625,12,24199,,
0.9952831268310547,0.59375,12,24249,,
1.1146959066390991,0.5625,12,24299,,
0.9354278445243835,0.59375,12,24349,,
,,12,24374,1.1229578256607056,0.5561833381652832
1.2252687215805054,0.46875,13,24399,,
1.080770492553711,0.53125,13,24449,,
1.4459939002990723,0.40625,13,24499,,
1.0100990533828735,0.5625,13,24549,,
0.9381728172302246,0.59375,13,24599,,
1.5380301475524902,0.375,13,24649,,
1.079879641532898,0.53125,13,24699,,
1.4524697065353394,0.53125,13,24749,,
0.9617667198181152,0.59375,13,24799,,
1.179522156715393,0.65625,13,24849,,
1.3948657512664795,0.46875,13,24899,,
1.0339256525039673,0.5625,13,24949,,
1.162896752357483,0.5,13,24999,,
1.0194851160049438,0.625,13,25049,,
1.7101589441299438,0.34375,13,25099,,
1.5254690647125244,0.5625,13,25149,,
2.2377843856811523,0.3125,13,25199,,
1.2606185674667358,0.46875,13,25249,,
1.4978865385055542,0.375,13,25299,,
0.7984611988067627,0.65625,13,25349,,
1.0647549629211426,0.5625,13,25399,,
1.1042108535766602,0.5625,13,25449,,
1.005915880203247,0.59375,13,25499,,
1.3678562641143799,0.40625,13,25549,,
1.6502622365951538,0.65625,13,25599,,
0.7790648937225342,0.6875,13,25649,,
1.2962186336517334,0.4375,13,25699,,
1.1037523746490479,0.625,13,25749,,
1.2819477319717407,0.5625,13,25799,,
0.7095978260040283,0.71875,13,25849,,
1.1591134071350098,0.5,13,25899,,
1.8628615140914917,0.53125,13,25949,,
1.1825724840164185,0.5625,13,25999,,
1.0797414779663086,0.53125,13,26049,,
1.0283615589141846,0.5625,13,26099,,
0.954872727394104,0.59375,13,26149,,
1.297472596168518,0.53125,13,26199,,
0.8636499643325806,0.625,13,26249,,
,,13,26249,1.121379017829895,0.5562499761581421
0.9911614656448364,0.59375,14,26299,,
0.9398319125175476,0.59375,14,26349,,
1.29688560962677,0.4375,14,26399,,
0.9580992460250854,0.59375,14,26449,,
1.2149370908737183,0.5,14,26499,,
1.416263222694397,0.40625,14,26549,,
0.8897573351860046,0.625,14,26599,,
0.9314331412315369,0.625,14,26649,,
1.5337620973587036,0.5,14,26699,,
1.2231807708740234,0.59375,14,26749,,
1.4785083532333374,0.5,14,26799,,
1.0057331323623657,0.59375,14,26849,,
1.984976887702942,0.40625,14,26899,,
0.8676983118057251,0.625,14,26949,,
0.9724351167678833,0.65625,14,26999,,
1.282408356666565,0.53125,14,27049,,
1.3456305265426636,0.5,14,27099,,
1.0818809270858765,0.53125,14,27149,,
0.7814883589744568,0.65625,14,27199,,
1.366065263748169,0.53125,14,27249,,
1.0201605558395386,0.5625,14,27299,,
0.9617325663566589,0.625,14,27349,,
1.1357330083847046,0.5625,14,27399,,
1.694884181022644,0.375,14,27449,,
1.0458282232284546,0.5625,14,27499,,
1.1241650581359863,0.53125,14,27549,,
0.8022105097770691,0.71875,14,27599,,
0.8712944984436035,0.625,14,27649,,
1.660956859588623,0.34375,14,27699,,
0.7308774590492249,0.6875,14,27749,,
1.0709501504898071,0.5625,14,27799,,
1.283313274383545,0.5,14,27849,,
1.1181824207305908,0.5625,14,27899,,
1.004022479057312,0.59375,14,27949,,
1.0153030157089233,0.5625,14,27999,,
1.175674319267273,0.5625,14,28049,,
0.9354292154312134,0.59375,14,28099,,
,,14,28124,1.120963454246521,0.5558666586875916
1.2246335744857788,0.46875,15,28149,,
1.0090339183807373,0.5625,15,28199,,
1.3828045129776,0.40625,15,28249,,
1.0161805152893066,0.5625,15,28299,,
0.9381034970283508,0.59375,15,28349,,
1.5851349830627441,0.375,15,28399,,
1.1494046449661255,0.5,15,28449,,
1.2854233980178833,0.53125,15,28499,,
0.9620441198348999,0.5625,15,28549,,
1.2120237350463867,0.625,15,28599,,
1.3336360454559326,0.5,15,28649,,
1.032646894454956,0.5625,15,28699,,
1.1762840747833252,0.5,15,28749,,
0.9916107654571533,0.65625,15,28799,,
1.6654771566390991,0.34375,15,28849,,
1.524506688117981,0.5625,15,28899,,
2.3045406341552734,0.3125,15,28949,,
1.2937591075897217,0.46875,15,28999,,
1.3995403051376343,0.40625,15,29049,,
0.7943001985549927,0.65625,15,29099,,
1.0084677934646606,0.5625,15,29149,,
1.108410120010376,0.5625,15,29199,,
1.0076457262039185,0.59375,15,29249,,
1.4043315649032593,0.375,15,29299,,
1.5723520517349243,0.65625,15,29349,,
0.7236390113830566,0.6875,15,29399,,
1.2987866401672363,0.4375,15,29449,,
1.122969388961792,0.625,15,29499,,
1.305620551109314,0.5625,15,29549,,
0.7241525053977966,0.71875,15,29599,,
1.114231824874878,0.53125,15,29649,,
1.7251032590866089,0.53125,15,29699,,
1.295947790145874,0.5625,15,29749,,
1.079528570175171,0.53125,15,29799,,
1.1961194276809692,0.53125,15,29849,,
0.9849234223365784,0.59375,15,29899,,
1.017533779144287,0.59375,15,29949,,
0.8635168075561523,0.625,15,29999,,
,,15,29999,1.1204193830490112,0.5562333464622498
0.9834038019180298,0.59375,16,30049,,
0.9357631802558899,0.59375,16,30099,,
1.2011665105819702,0.5,16,30149,,
0.9704829454421997,0.59375,16,30199,,
1.3392956256866455,0.5,16,30249,,
1.4429327249526978,0.375,16,30299,,
0.8834589123725891,0.625,16,30349,,
1.0353564023971558,0.625,16,30399,,
1.4733104705810547,0.5,16,30449,,
1.2702637910842896,0.59375,16,30499,,
1.5548027753829956,0.5,16,30549,,
1.0378609895706177,0.5625,16,30599,,
1.9103599786758423,0.40625,16,30649,,
0.864398181438446,0.625,16,30699,,
0.9305880069732666,0.65625,16,30749,,
1.3281792402267456,0.5,16,30799,,
1.197247862815857,0.5,16,30849,,
1.1042940616607666,0.53125,16,30899,,
0.797550618648529,0.65625,16,30949,,
1.2401729822158813,0.53125,16,30999,,
1.0216518640518188,0.5625,16,31049,,
0.9377027750015259,0.59375,16,31099,,
1.1192407608032227,0.5625,16,31149,,
1.683880090713501,0.375,16,31199,,
1.023450255393982,0.5625,16,31249,,
1.0932749509811401,0.53125,16,31299,,
0.9086108803749084,0.6875,16,31349,,
0.9304699301719666,0.625,16,31399,,
1.6043508052825928,0.34375,16,31449,,
0.8641192317008972,0.6875,16,31499,,
1.2220969200134277,0.5625,16,31549,,
1.246972680091858,0.5,16,31599,,
1.0374408960342407,0.5625,16,31649,,
0.9544236660003662,0.59375,16,31699,,
0.9544525742530823,0.59375,16,31749,,
1.294766902923584,0.53125,16,31799,,
0.9354361295700073,0.59375,16,31849,,
,,16,31874,1.1187204122543335,0.5560666918754578
1.304603934288025,0.46875,17,31899,,
1.008861780166626,0.5625,17,31949,,
1.3880544900894165,0.40625,17,31999,,
1.0085519552230835,0.5625,17,32049,,
0.9380763173103333,0.59375,17,32099,,
1.5282849073410034,0.375,17,32149,,
1.0853351354599,0.53125,17,32199,,
1.3978034257888794,0.53125,17,32249,,
0.9756255745887756,0.59375,17,32299,,
1.208753228187561,0.625,17,32349,,
1.327688455581665,0.5,17,32399,,
1.0645055770874023,0.5625,17,32449,,
1.2164549827575684,0.5,17,32499,,
1.0196852684020996,0.625,17,32549,,
1.6638423204421997,0.34375,17,32599,,
1.3350902795791626,0.5625,17,32649,,
2.257492780685425,0.3125,17,32699,,
1.2981688976287842,0.46875,17,32749,,
1.4856737852096558,0.40625,17,32799,,
0.791522741317749,0.65625,17,32849,,
1.0174683332443237,0.59375,17,32899,,
